Date,Open,High,Low,Close,Adj Close,Volume
2020-07-30,37.200001,38.700001,37.200001,37.650002,30.321918,5799529
2020-07-31,37.200001,38.450001,37.200001,37.799999,30.442719,2835094
2020-08-03,37.349998,37.950001,36.349998,37.650002,30.321918,3878311
2020-08-04,38.000000,39.400002,37.500000,38.900002,31.328619,4744952
2020-08-05,39.000000,39.299999,38.250000,39.099998,31.489693,2473787
2020-08-06,39.450001,39.450001,38.500000,39.000000,31.409157,1696282
2020-08-07,39.049999,39.049999,37.150002,38.349998,30.885668,4616021
2020-08-10,38.400002,38.549999,37.849998,38.549999,31.046741,1983725
2020-08-11,39.000000,39.599998,38.700001,39.349998,31.691034,4308990
2020-08-12,39.650002,40.250000,38.950001,40.250000,32.415859,3916880
2020-08-13,40.250000,40.500000,39.500000,40.099998,32.295052,2512694
2020-08-14,40.349998,40.450001,39.849998,40.200001,32.375591,3354546
2020-08-17,40.200001,41.299999,40.200001,40.599998,32.697739,3457317
2020-08-18,41.200001,41.200001,40.450001,40.799999,32.858810,1626181
2020-08-19,41.000000,42.000000,40.150002,40.900002,32.939342,5391318
2020-08-20,40.700001,40.900002,39.500000,40.049999,32.254787,5873638
2020-08-21,40.299999,40.650002,39.849998,40.500000,32.617199,3308310
2020-08-24,41.000000,41.450001,40.500000,40.849998,32.899078,3509865
2020-08-25,40.700001,41.299999,40.099998,40.599998,32.697739,2497129
2020-08-26,40.349998,40.750000,40.049999,40.750000,32.818539,1886413
2020-08-27,40.650002,40.650002,39.950001,40.049999,32.254787,2013449
2020-08-28,40.400002,40.950001,40.049999,40.700001,32.778275,3010679
2020-08-31,41.150002,41.250000,40.049999,40.250000,32.415859,4350405
2020-09-01,40.150002,40.150002,39.299999,39.900002,32.133984,6052730
2020-09-02,40.099998,40.299999,39.299999,40.000000,32.214516,4482156
2020-09-03,40.299999,40.299999,39.000000,40.200001,32.375591,3089678
2020-09-04,40.000000,40.000000,39.049999,39.400002,31.731304,5088562
2020-09-07,39.799999,39.900002,39.250000,39.549999,31.852108,3592961
2020-09-08,39.950001,40.099998,39.400002,39.549999,31.852108,1520607
2020-09-09,39.000000,39.650002,38.799999,39.299999,31.650766,3523456
2020-09-10,39.599998,39.599998,38.700001,39.049999,31.449423,2603333
2020-09-11,38.950001,39.150002,38.650002,38.900002,31.328619,1367219
2020-09-14,38.799999,39.099998,38.650002,38.799999,31.248083,1911942
2020-09-15,38.700001,39.599998,38.700001,39.200001,31.570230,2522048
2020-09-16,39.349998,39.799999,39.200001,39.650002,31.932642,1950708
2020-09-17,39.700001,39.849998,38.400002,38.700001,31.167549,3519605
2020-09-18,38.750000,39.400002,38.599998,39.250000,31.610493,10743518
2020-09-21,39.400002,39.400002,37.950001,38.000000,30.603792,5207284
2020-09-22,37.700001,37.799999,37.299999,37.549999,30.241381,3044638
2020-09-23,37.549999,38.000000,37.250000,37.700001,30.362183,2898971
2020-09-24,37.500000,38.000000,37.000000,37.000000,29.798431,4187374
2020-09-25,37.700001,37.700001,36.849998,37.200001,29.959501,2149467
2020-09-28,36.849998,36.900002,36.500000,36.599998,29.476282,3409875
2020-09-29,36.750000,36.900002,36.200001,36.849998,29.677622,1715610
2020-09-30,38.700001,38.700001,37.200001,37.500000,30.201113,3593144
2020-10-05,37.650002,38.400002,37.299999,37.549999,30.241381,6305946
2020-10-06,37.599998,38.299999,37.599998,38.150002,30.724602,2487368
2020-10-07,37.900002,39.299999,37.799999,39.099998,31.489693,3728289
2020-10-08,38.950001,38.950001,38.599998,38.799999,31.248083,3108465
2020-10-09,38.799999,39.099998,37.950001,38.099998,30.684326,4896876
2020-10-12,38.450001,39.150002,38.299999,38.599998,31.087011,5020173
2020-10-14,39.000000,39.349998,38.349998,38.549999,31.046741,3750816
2020-10-15,38.700001,38.750000,37.900002,38.099998,30.684326,2999693
2020-10-16,38.500000,38.500000,37.599998,38.049999,30.644060,3545138
2020-10-19,38.250000,38.450001,37.900002,38.250000,30.805138,3046145
2020-10-20,38.000000,38.349998,37.599998,38.200001,30.764870,2464940
2020-10-21,38.049999,38.150002,37.750000,37.900002,30.523258,2962468
2020-10-22,38.200001,38.250000,37.849998,38.000000,30.603792,1874057
2020-10-23,38.299999,38.400002,37.750000,38.200001,30.764870,1571964
2020-10-27,38.349998,38.400002,37.400002,37.900002,30.523258,3092709
2020-10-28,37.700001,37.900002,37.299999,37.400002,30.120581,2964821
2020-10-29,37.450001,37.450001,36.900002,37.250000,29.999767,3514317
2020-10-30,37.099998,37.599998,36.650002,36.900002,29.717894,4922340
2020-11-02,36.849998,36.900002,36.000000,36.450001,29.355480,4332276
2020-11-03,36.750000,37.099998,36.599998,36.750000,29.597092,4853333
2020-11-04,36.849998,37.549999,36.549999,37.049999,29.838697,3452557
2020-11-05,37.400002,37.799999,37.250000,37.799999,30.442719,4524542
2020-11-06,37.799999,38.049999,37.400002,37.849998,30.482990,2585580
2020-11-09,38.150002,38.250000,37.200001,37.299999,30.040039,3694281
2020-11-10,38.500000,39.799999,38.250000,39.750000,32.013184,9997822
2020-11-11,39.700001,41.099998,39.700001,40.950001,32.979618,8356966
2020-11-12,40.750000,40.750000,39.599998,40.099998,32.295052,6547081
2020-11-13,39.849998,40.200001,39.200001,40.000000,32.214516,4231902
2020-11-16,40.400002,40.400002,39.450001,39.650002,31.932642,3093069
2020-11-17,39.700001,40.799999,39.700001,40.500000,32.617199,5322607
2020-11-18,40.450001,40.700001,40.099998,40.349998,32.496391,2669457
2020-11-19,40.200001,40.650002,39.599998,40.349998,32.496391,2106102
2020-11-20,40.099998,40.549999,39.599998,39.750000,32.013184,4273297
2020-11-23,39.900002,39.900002,39.500000,39.599998,31.892370,2377298
2020-11-24,39.650002,40.700001,39.599998,40.450001,32.576931,3600919
2020-11-25,40.900002,42.500000,40.900002,41.250000,33.221226,9872601
2020-11-26,41.450001,41.450001,40.500000,40.799999,32.858810,3779349
2020-11-27,40.900002,41.650002,40.450001,41.400002,33.342030,3385518
2020-11-30,39.250000,39.900002,38.950001,39.299999,32.824192,9783423
2020-12-01,39.299999,39.299999,38.549999,39.200001,32.740669,2751436
2020-12-02,39.250000,39.450001,38.799999,39.099998,32.657146,2726915
2020-12-03,38.599998,38.900002,38.000000,38.000000,31.738401,7806694
2020-12-04,38.349998,38.400002,36.900002,37.000000,30.903183,15175303
2020-12-07,37.000000,37.900002,36.599998,37.599998,31.404312,7905437
2020-12-08,37.799999,38.000000,37.500000,37.549999,31.362555,4042425
2020-12-09,37.700001,38.400002,37.650002,37.950001,31.696640,5425413
2020-12-10,37.799999,38.400002,37.650002,37.650002,31.446077,5539084
2020-12-11,37.950001,38.000000,37.349998,37.700001,31.487835,4089898
2020-12-14,37.700001,37.900002,37.000000,37.000000,30.903183,4471279
2020-12-15,37.000000,37.349998,36.549999,37.000000,30.903183,4735529
2020-12-16,37.500000,37.549999,37.150002,37.349998,31.195509,6695607
2020-12-17,37.349998,37.349998,36.599998,37.000000,30.903183,8133034
2020-12-18,37.099998,37.400002,36.700001,37.400002,31.237274,8685964
2020-12-21,36.849998,37.099998,36.400002,36.500000,30.485567,7524193
2020-12-22,36.099998,36.400002,35.700001,35.950001,30.026197,6272907
2020-12-23,36.049999,36.299999,35.650002,36.250000,30.276766,6878743
2020-12-24,36.400002,36.400002,36.400002,36.400002,30.402048,0
2020-12-28,36.349998,36.900002,36.200001,36.349998,30.360287,2356390
2020-12-29,36.599998,36.750000,35.900002,36.099998,30.151482,3223995
2020-12-30,36.099998,36.299999,35.950001,36.299999,30.318525,3831084
2020-12-31,36.200001,36.200001,36.200001,36.200001,30.235006,0
2021-01-04,36.150002,36.799999,36.150002,36.799999,30.736139,3558516
2021-01-05,36.700001,37.049999,36.200001,37.049999,30.944941,3797593
2021-01-06,37.099998,37.299999,36.299999,36.849998,30.777893,5596354
2021-01-07,36.549999,37.299999,36.450001,36.500000,30.485567,3257478
2021-01-08,36.549999,36.700001,36.000000,36.549999,30.527332,2959292
2021-01-11,36.599998,36.650002,36.099998,36.400002,30.402048,3366479
2021-01-12,36.400002,36.900002,36.200001,36.549999,30.527332,2336309
2021-01-13,36.549999,36.849998,36.349998,36.750000,30.694378,3333384
2021-01-14,36.799999,36.900002,36.099998,36.349998,30.360287,3751696
2021-01-15,36.500000,36.599998,36.200001,36.349998,30.360287,2418201
2021-01-18,36.299999,36.700001,36.099998,36.299999,30.318525,2119173
2021-01-19,36.299999,37.549999,36.200001,37.099998,30.986702,8085861
2021-01-20,37.400002,37.500000,37.000000,37.200001,31.070225,3749641
2021-01-21,37.450001,37.700001,36.849998,37.500000,31.320793,6023251
2021-01-22,37.500000,37.799999,36.700001,37.099998,30.986702,4726123
2021-01-25,37.150002,37.250000,36.400002,36.750000,30.694378,4164433
2021-01-26,36.750000,37.000000,36.299999,36.900002,30.819658,2297619
2021-01-27,37.099998,37.099998,36.400002,36.900002,30.819658,3292160
2021-01-28,36.900002,36.900002,36.049999,36.500000,30.485567,4192203
2021-01-29,36.500000,36.500000,35.650002,36.049999,30.109720,7480682
2021-02-01,36.049999,36.299999,35.599998,36.250000,30.276766,2130940
2021-02-02,36.250000,36.650002,35.799999,35.950001,30.026197,3979566
2021-02-03,35.799999,35.799999,35.000000,35.349998,29.525066,7049931
2021-02-04,35.349998,35.700001,34.700001,35.250000,29.441545,4670419
2021-02-05,35.250000,35.250000,34.799999,35.150002,29.358025,3634838
2021-02-08,35.150002,35.500000,34.849998,34.900002,29.149216,2966996
2021-02-09,34.700001,35.200001,34.700001,35.000000,29.232740,4226590
2021-02-10,35.000000,35.700001,35.000000,35.400002,29.566832,2744587
2021-02-11,35.599998,35.599998,35.599998,35.599998,29.733870,0
2021-02-16,35.849998,37.500000,35.599998,37.200001,31.070225,8025155
2021-02-17,37.200001,37.700001,37.099998,37.400002,31.237274,6020452
2021-02-18,37.349998,37.599998,36.700001,37.150002,31.028467,4694268
2021-02-19,37.150002,37.250000,36.849998,37.099998,30.986702,3460938
2021-02-22,37.500000,39.200001,37.200001,38.700001,32.323059,11987227
2021-02-23,39.299999,40.700001,38.950001,40.700001,33.993500,13467661
2021-02-24,40.799999,40.799999,39.599998,39.799999,33.241798,6602063
2021-02-25,40.049999,41.599998,39.950001,41.000000,34.244068,8484999
2021-02-26,39.799999,40.450001,39.299999,39.450001,32.949474,9551940
2021-03-01,39.450001,39.900002,37.849998,38.500000,32.156013,8662297
2021-03-02,38.599998,38.700001,37.250000,37.650002,31.446077,7950517
2021-03-03,37.849998,38.500000,37.799999,38.299999,31.988966,5971035
2021-03-04,38.299999,39.299999,37.849998,38.450001,32.114254,6095450
2021-03-05,38.049999,39.049999,37.900002,39.049999,32.615383,6103378
2021-03-08,39.049999,40.200001,39.049999,39.599998,33.074753,6410876
2021-03-09,40.099998,40.950001,39.400002,40.200001,33.575890,5143343
2021-03-10,40.200001,40.200001,39.500000,39.799999,33.241798,2496656
2021-03-11,40.000000,40.799999,40.000000,40.400002,33.742935,4269522
2021-03-12,40.799999,41.299999,39.849998,39.900002,33.325325,6888372
2021-03-15,40.299999,40.950001,39.750000,40.700001,33.993500,5187065
2021-03-16,41.099998,41.099998,40.099998,40.400002,33.742935,3672244
2021-03-17,40.099998,40.099998,39.250000,39.750000,33.666710,4502500
2021-03-18,39.900002,40.000000,39.200001,39.700001,33.624355,5623820
2021-03-19,39.400002,40.099998,39.400002,39.700001,33.624355,15260910
2021-03-22,39.700001,40.400002,39.700001,40.000000,33.878441,2779298
2021-03-23,40.200001,40.500000,39.150002,39.250000,33.243225,3534470
2021-03-24,39.099998,39.250000,37.700001,37.950001,32.142178,5273203
2021-03-25,37.900002,38.349998,37.500000,38.250000,32.396267,2780440
2021-03-26,38.500000,38.500000,37.700001,38.200001,32.353916,3016740
2021-03-29,38.200001,39.099998,38.099998,38.650002,32.735050,2913307
2021-03-30,38.650002,41.000000,38.400002,40.650002,34.428970,8256157
2021-03-31,40.650002,40.750000,40.099998,40.200001,34.047840,4610346
2021-04-01,40.400002,40.650002,39.650002,40.450001,34.259579,4349378
2021-04-07,40.700001,41.150002,40.400002,40.799999,34.556015,5859403
2021-04-08,40.099998,40.700001,39.849998,40.599998,34.386623,4198242
2021-04-09,40.849998,41.299999,40.349998,41.099998,34.810101,3957980
2021-04-12,41.250000,41.250000,40.450001,40.750000,34.513668,3031644
2021-04-13,40.750000,42.299999,40.299999,41.500000,35.148884,5512623
2021-04-14,42.000000,43.000000,41.849998,42.450001,35.953503,6832222
2021-04-15,42.700001,42.750000,42.049999,42.599998,36.080544,2981729
2021-04-16,42.599998,42.650002,41.650002,42.250000,35.784111,2342271
2021-04-19,42.450001,42.849998,42.150002,42.599998,36.080544,2096065
2021-04-20,42.599998,42.799999,42.349998,42.750000,36.207592,2190671
2021-04-21,42.150002,42.250000,41.599998,42.049999,35.614716,1914353
2021-04-22,42.200001,42.500000,41.900002,42.049999,35.614716,2360036
2021-04-23,42.150002,42.250000,41.549999,42.000000,35.572365,1417764
2021-04-26,42.099998,42.099998,41.299999,41.900002,35.487675,1352504
2021-04-27,41.950001,41.950001,41.049999,41.500000,35.148884,2292287
2021-04-28,41.500000,41.900002,41.099998,41.450001,35.106544,2436480
2021-04-29,41.299999,42.099998,41.299999,41.900002,35.487675,2388427
2021-04-30,41.900002,42.200001,41.000000,41.099998,34.810101,2905525
2021-05-03,41.099998,41.500000,40.150002,40.849998,34.598362,3877007
2021-05-04,40.599998,40.799999,40.150002,40.549999,34.344276,3786813
2021-05-05,40.700001,41.299999,40.349998,40.950001,34.683064,2292433
2021-05-06,41.200001,41.299999,40.599998,41.150002,34.852451,2071763
2021-05-07,41.150002,41.849998,41.150002,41.799999,35.402977,2928016
2021-05-10,41.799999,42.450001,41.750000,42.349998,35.868801,3505175
2021-05-11,41.700001,41.900002,40.799999,41.250000,34.937149,3739935
2021-05-12,41.250000,41.349998,40.500000,41.349998,35.021843,2246322
2021-05-13,40.650002,41.200001,40.099998,40.250000,34.090187,3453305
2021-05-14,40.250000,40.599998,39.900002,40.299999,34.132534,2236539
2021-05-17,40.750000,40.750000,40.150002,40.450001,34.259579,1052121
2021-05-18,40.750000,41.750000,40.349998,41.150002,34.852451,2090006
2021-05-20,41.150002,41.200001,40.400002,41.099998,34.810101,2763991
2021-05-21,41.299999,41.349998,40.500000,40.849998,34.598362,1580509
2021-05-24,40.950001,40.950001,40.599998,40.799999,34.556015,1098371
2021-05-25,40.799999,41.299999,40.700001,41.150002,34.852451,1984797
2021-05-26,41.150002,42.299999,41.099998,42.299999,35.826458,4536104
2021-05-27,41.900002,42.250000,41.500000,41.750000,35.360630,5207159
2021-05-28,41.750000,42.349998,41.750000,42.150002,35.699413,3850528
2021-05-31,41.900002,42.250000,41.500000,41.849998,35.445324,2263686
2021-06-01,42.150002,42.150002,41.650002,42.000000,35.572365,1498204
2021-06-02,41.650002,42.799999,41.500000,41.849998,35.445324,2649898
2021-06-03,42.000000,42.000000,41.000000,41.349998,35.021843,2556780
2021-06-04,41.349998,41.349998,40.700001,40.900002,34.640709,4208243
2021-06-07,41.150002,41.700001,40.849998,41.450001,35.106544,2924136
2021-06-08,41.200001,42.000000,41.200001,41.750000,35.360630,2660210
2021-06-09,41.950001,42.200001,41.650002,41.900002,35.487675,3273119
2021-06-10,41.900002,42.500000,41.900002,42.200001,35.741760,3303604
2021-06-11,42.349998,42.750000,42.150002,42.200001,35.741760,6096438
2021-06-15,42.150002,42.299999,41.049999,41.200001,34.894798,3319349
2021-06-16,41.099998,41.299999,40.549999,40.599998,34.386623,4861874
2021-06-17,40.599998,40.900002,40.099998,40.200001,34.047840,4012964
2021-06-18,39.849998,40.400002,39.849998,40.250000,34.090187,7893913
2021-06-21,40.250000,40.799999,40.200001,40.549999,34.344276,3203125
2021-06-22,40.549999,41.450001,40.549999,40.849998,34.598362,3897242
2021-06-23,40.950001,41.400002,40.200001,40.950001,34.683064,4438531
2021-06-24,40.950001,41.400002,40.849998,40.950001,34.683064,2737219
2021-06-25,40.950001,41.250000,40.849998,40.849998,34.598362,2390512
2021-06-28,41.000000,41.000000,40.650002,40.700001,34.471317,1799900
2021-06-29,40.549999,41.000000,40.299999,40.299999,34.132534,3516739
2021-06-30,40.150002,40.500000,40.000000,40.349998,34.174881,3735401
2021-07-02,40.500000,40.500000,39.750000,39.950001,33.836102,3998091
2021-07-05,40.049999,40.849998,40.049999,40.349998,34.174881,3689282
2021-07-06,40.299999,40.400002,39.799999,40.000000,33.878441,2697705
2021-07-07,39.900002,40.099998,39.700001,39.950001,33.836102,1462114
2021-07-08,39.700001,40.299999,38.049999,38.400002,32.523308,7761315
2021-07-09,38.000000,38.000000,36.200001,37.349998,31.633999,27668664
2021-07-12,37.799999,38.150002,36.849998,37.000000,31.337564,10336670
2021-07-13,37.000000,37.450001,36.849998,37.200001,31.506956,6782732
2021-07-14,37.200001,37.299999,36.799999,37.099998,31.422258,4262997
2021-07-15,37.099998,38.099998,37.099998,37.599998,31.845739,3842800
2021-07-16,37.599998,37.700001,37.049999,37.500000,31.761042,3029161
2021-07-19,37.500000,37.500000,36.900002,37.049999,31.379910,3187888
2021-07-20,36.799999,37.150002,36.549999,37.049999,31.379910,3478479
2021-07-21,37.250000,37.349998,36.700001,37.000000,31.337564,3546510
2021-07-22,37.200001,37.799999,37.200001,37.500000,31.761042,3482274
2021-07-23,37.900002,37.900002,37.450001,37.700001,31.930433,3126897
2021-07-26,37.700001,37.849998,37.099998,37.200001,31.506956,3450674
2021-07-27,37.700001,38.099998,36.200001,37.000000,31.337564,9778261
2021-07-28,37.599998,37.599998,36.599998,37.000000,31.337564,5812697
2021-07-29,37.099998,37.349998,36.650002,37.000000,31.337564,3366827
2021-07-30,37.000000,37.150002,36.599998,36.849998,31.210514,6038463
2021-08-02,36.799999,37.150002,36.599998,37.099998,31.422258,2502434
2021-08-03,36.900002,37.150002,36.549999,37.150002,31.464607,3393311
2021-08-04,37.150002,37.400002,36.849998,37.250000,31.549301,2966967
2021-08-05,36.900002,37.250000,36.750000,37.000000,31.337564,3415423
2021-08-06,37.099998,37.200001,36.700001,37.099998,31.422258,3192311
2021-08-09,37.099998,37.700001,37.000000,37.200001,31.506956,1823492
2021-08-10,37.400002,37.400002,36.450001,37.000000,31.337564,4882067
2021-08-11,36.799999,37.200001,36.650002,37.150002,31.464607,2369716
2021-08-12,37.150002,37.349998,36.849998,37.299999,31.591650,2117732
2021-08-13,37.049999,37.349998,37.049999,37.150002,31.464607,1215105
2021-08-16,37.150002,37.500000,37.000000,37.500000,31.761042,2168454
2021-08-17,37.700001,37.799999,37.049999,37.299999,31.591650,2353707
2021-08-18,37.200001,37.599998,37.000000,37.299999,31.591650,2867848
2021-08-19,37.299999,37.299999,36.650002,37.000000,31.337564,2779832
2021-08-20,37.049999,37.549999,36.500000,36.950001,31.295219,3674586
2021-08-23,37.200001,37.250000,36.849998,37.000000,31.337564,2068868
2021-08-24,37.049999,37.049999,36.700001,37.000000,31.337564,2554035
2021-08-25,36.750000,37.049999,36.750000,37.049999,31.379910,1860959
2021-08-26,36.799999,37.000000,36.650002,37.000000,31.337564,3226455
2021-08-27,36.750000,37.049999,36.750000,37.000000,31.337564,2073736
2021-08-30,37.000000,37.000000,36.549999,36.750000,31.125824,3205690
2021-08-31,36.599998,36.700001,36.250000,36.599998,30.998777,4512133
2021-09-01,36.450001,36.599998,36.049999,36.349998,30.787037,3224667
2021-09-02,36.450001,36.849998,36.299999,36.599998,30.998777,3313835
2021-09-03,36.599998,36.750000,36.349998,36.349998,30.787037,2874023
2021-09-06,36.099998,36.299999,36.099998,36.299999,30.744692,2623959
2021-09-07,36.299999,36.299999,35.849998,36.000000,30.490599,3805667
2021-09-08,35.849998,36.250000,35.799999,35.900002,30.405909,3781034
2021-09-09,35.900002,36.849998,35.849998,35.950001,30.448254,3853158
2021-09-10,36.099998,36.500000,35.950001,36.150002,30.617649,2527097
2021-09-13,36.250000,36.450001,35.849998,36.349998,30.787037,1256366
2021-09-14,36.349998,36.650002,35.599998,35.650002,30.194164,2714303
2021-09-15,35.400002,35.599998,34.849998,35.299999,29.897730,3813397
2021-09-16,35.500000,35.549999,34.150002,34.849998,29.516594,5715080
2021-09-17,34.849998,35.000000,33.349998,34.650002,29.347208,14952984
2021-09-20,33.450001,33.799999,30.200001,30.400000,25.747618,22972392
2021-09-21,31.000000,31.150000,30.350000,30.950001,26.213448,11054295
2021-09-23,31.100000,31.549999,30.500000,30.900000,26.171099,11642252
2021-09-24,30.900000,31.200001,30.100000,30.200001,25.578226,7924905
2021-09-27,30.500000,31.400000,30.250000,30.700001,26.001707,5053503
2021-09-28,30.549999,31.400000,30.250000,30.750000,26.044056,5164294
2021-09-29,30.600000,32.200001,30.500000,32.049999,27.145105,6067773
2021-09-30,32.049999,32.450001,31.500000,31.850000,26.975712,6831120
2021-10-04,31.600000,32.799999,31.450001,32.599998,27.610929,7353009
2021-10-05,32.450001,33.400002,32.000000,33.000000,27.949717,5479138
2021-10-06,33.299999,34.250000,32.650002,33.599998,28.457893,7057502
2021-10-07,34.099998,35.200001,34.099998,34.599998,29.304855,8625137
2021-10-08,34.650002,34.650002,33.400002,34.150002,28.923727,7275836
2021-10-11,34.150002,34.200001,33.450001,33.700001,28.542589,4804326
2021-10-12,33.549999,33.900002,33.150002,33.549999,28.415546,3320485
2021-10-15,33.950001,33.950001,33.500000,33.750000,28.584942,3231051
2021-10-18,33.700001,33.799999,32.799999,33.299999,28.203806,5217475
2021-10-19,33.299999,33.700001,33.150002,33.299999,28.203806,2822803
2021-10-20,33.150002,33.500000,33.000000,33.450001,28.330851,2281452
2021-10-21,33.549999,34.049999,33.099998,33.849998,28.669634,2217044
2021-10-22,33.849998,34.500000,33.849998,34.150002,28.923727,2319766
2021-10-25,34.150002,34.299999,33.650002,33.950001,28.754332,1519626
2021-10-26,33.900002,33.950001,33.549999,33.799999,28.627289,1371295
2021-10-27,33.799999,34.299999,33.500000,33.950001,28.754332,2244527
2021-10-28,33.750000,34.000000,33.549999,33.849998,28.669634,2007450
2021-10-29,33.700001,34.200001,33.549999,33.750000,28.584942,2076777
2021-11-01,33.700001,33.700001,33.200001,33.599998,28.457893,1461368
2021-11-02,33.599998,33.849998,33.150002,33.650002,28.500242,2642978
2021-11-03,33.450001,33.849998,33.299999,33.500000,28.373199,1802287
2021-11-04,33.599998,34.099998,33.349998,33.549999,28.415546,2251743
2021-11-05,33.549999,33.599998,33.099998,33.549999,28.415546,2269511
2021-11-08,33.549999,34.299999,33.549999,33.950001,28.754332,2158474
2021-11-09,33.950001,34.000000,33.700001,33.750000,28.584942,1388329
2021-11-10,33.700001,34.400002,33.450001,34.299999,29.050766,2787970
2021-11-11,34.099998,34.849998,33.900002,34.349998,29.093115,3232062
2021-11-12,34.700001,34.849998,34.049999,34.400002,29.135466,2028391
2021-11-15,34.250000,34.450001,33.500000,34.349998,29.093115,2383417
2021-11-16,34.250000,34.549999,34.049999,34.349998,29.093115,2988192
2021-11-17,34.299999,34.549999,34.099998,34.400002,29.135466,2843855
2021-11-18,34.200001,34.599998,34.200001,34.250000,29.008419,1480486
2021-11-19,34.250000,34.650002,34.150002,34.500000,29.220158,3236455
2021-11-22,34.349998,34.650002,34.049999,34.549999,29.262508,4210666
2021-11-23,34.299999,34.950001,34.150002,34.650002,29.347208,2903421
2021-11-24,34.700001,34.849998,34.400002,34.549999,29.262508,3763806
2021-11-25,32.750000,32.950001,32.349998,32.599998,28.864075,2900579
2021-11-26,32.349998,32.349998,31.750000,31.900000,28.244297,4285837
2021-11-29,31.799999,31.900000,31.400000,31.600000,27.978678,3193132
2021-11-30,31.450001,31.850000,30.549999,30.799999,27.270355,7176095
2021-12-01,30.549999,31.150000,30.350000,30.650000,27.137547,3766965
2021-12-02,30.650000,30.850000,30.400000,30.700001,27.181816,2662974
2021-12-03,30.950001,31.200001,30.299999,31.049999,27.491707,5107613
2021-12-06,31.250000,31.600000,30.799999,30.950001,27.403168,3468743
2021-12-07,31.100000,31.299999,30.900000,31.049999,27.491707,2479165
2021-12-08,31.049999,31.400000,30.950001,31.100000,27.535976,4214898
2021-12-09,30.900000,31.750000,30.900000,31.450001,27.845867,5884991
2021-12-10,31.450001,31.450001,31.049999,31.250000,27.668787,5773744
2021-12-13,31.299999,31.299999,30.850000,30.950001,27.403168,3513761
2021-12-14,31.049999,31.049999,30.100000,30.549999,27.049006,4651064
2021-12-15,30.500000,30.799999,30.200001,30.549999,27.049006,2446362
2021-12-16,30.200001,30.450001,30.000000,30.200001,26.739117,4019576
2021-12-17,30.450001,30.500000,30.000000,30.100000,26.650576,5731157
2021-12-20,30.049999,30.250000,29.400000,29.500000,26.119333,5295352
2021-12-21,29.400000,29.700001,29.299999,29.549999,26.163605,4066595
2021-12-22,29.549999,29.650000,29.299999,29.500000,26.119333,2429543
2021-12-23,29.600000,29.950001,29.500000,29.650000,26.252146,2553847
2021-12-24,29.650000,29.650000,29.650000,29.650000,26.252146,0
2021-12-28,29.700001,30.600000,29.700001,30.350000,26.871925,4062494
2021-12-29,30.400000,30.950001,30.400000,30.700001,27.181816,2677391
2021-12-30,30.799999,30.900000,30.600000,30.799999,27.270355,2157151
2021-12-31,30.900000,31.200001,30.799999,30.850000,27.314627,1732569
2022-01-03,30.850000,31.049999,30.400000,30.450001,26.960468,2147460
2022-01-04,30.450001,30.799999,30.400000,30.549999,27.049006,1498139
2022-01-05,30.549999,30.750000,30.299999,30.350000,26.871925,2740207
2022-01-06,30.250000,30.299999,29.700001,29.950001,26.517765,3275032
2022-01-07,29.950001,30.000000,29.500000,29.900000,26.473495,5206502
2022-01-10,29.900000,30.350000,29.799999,30.250000,26.783386,2081909
2022-01-11,30.200001,30.750000,29.900000,30.299999,26.827656,4443702
2022-01-12,30.200001,30.750000,30.100000,30.600000,27.093275,2780257
2022-01-13,30.600000,31.150000,30.500000,30.850000,27.314627,3310420
2022-01-14,30.850000,31.299999,30.700001,30.750000,27.226086,3092554
2022-01-17,30.750000,30.900000,30.350000,30.600000,27.093275,1853117
2022-01-18,30.600000,30.750000,30.450001,30.549999,27.049006,1706570
2022-01-19,30.549999,30.750000,30.400000,30.549999,27.049006,2142649
2022-01-20,30.850000,30.850000,30.549999,30.700001,27.181816,3472181
2022-01-21,30.750000,32.099998,30.650000,31.900000,28.244297,7920902
2022-01-24,31.549999,32.650002,31.549999,32.250000,28.554190,5124298
2022-01-25,32.250000,32.500000,31.700001,32.099998,28.421377,4374888
2022-01-26,32.549999,32.549999,32.000000,32.000000,28.332836,1545516
2022-01-27,32.000000,32.099998,31.650000,31.799999,28.155756,2743328
2022-01-28,32.099998,32.400002,31.600000,31.650000,28.022947,5204967
2022-01-31,32.000000,32.000000,32.000000,32.000000,28.332836,0
2022-02-04,31.700001,32.799999,31.000000,32.349998,28.642727,4971099
2022-02-07,32.349998,32.549999,31.900000,32.250000,28.554190,1237881
2022-02-08,32.250000,32.549999,31.900000,32.200001,28.509918,2148482
2022-02-09,32.200001,33.250000,32.200001,33.049999,29.262508,4260744
2022-02-10,33.049999,33.750000,33.049999,33.599998,29.749479,4339276
2022-02-11,33.549999,34.000000,33.299999,33.349998,29.528130,4210047
2022-02-14,33.099998,33.150002,32.650002,32.799999,29.041157,2139618
2022-02-15,32.650002,33.400002,32.650002,32.950001,29.173971,2715939
2022-02-16,33.099998,33.200001,32.799999,32.950001,29.173971,1408018
2022-02-17,32.950001,33.049999,32.599998,32.799999,29.041157,2280331
2022-02-18,32.799999,33.000000,32.549999,32.950001,29.173971,1645471
2022-02-21,32.950001,32.950001,32.250000,32.450001,28.731270,2004851
2022-02-22,32.400002,32.400002,31.650000,31.900000,28.244297,2708396
2022-02-23,31.799999,32.299999,31.299999,32.099998,28.421377,4311534
